"articles","field_modifydate","Datum der letzten Änderung","0"
"articles","field_on_main","Auf der Hauptseite","0"
"articles","field_parent","vorhergehender Abschnitt","0"
"articles","field_preview","Vorschau","0"
"articles","field_source_link","Quelle","0"
"articles","field_time","Zeit der Veröffentlichung","0"
"articles","field_title","Titel","0"
"articles","field_vertical","vertikal","0"
"articles","groups_articles","Anzeigeparameter für Artikel","0"
"articles","new_article","Artikel","0"
"articles","on_column","Artikel pro Spalte","0"
"articles","on_page","Artikel auf der Seite","0"
"articles","param_on_page","Artikel auf der Hauptseite","0"
"articles","section_all","Id des Abschnittes aller Artikel","0"
"articles","tab_name","Artikel","0"
"articles","titleOnMain","Artikeltitel auf der Startseite","0"
"articles","title_on_main","Artikelüberschrift auf der Hauptseite","0"
"articles","type_show_list","Vorlage für Artikelnzaige für den Listenteil","0"
"articles","type_show_main","Vorlage für Artikelnzaige auf der Hauptseite","0"
"auth","accepts_the_offer","Ich bin mit den Bedingungen der Lizenzvereinbarung einverstanden ","0"
"auth","access_level","Zugangsnummer","0"
"auth","access_no_rights","keine Zugangsrechte","0"
"auth","access_options","Zugangeinstellungen für Module","0"
"auth","activate_admin","Aktivierung durch Systemadministrator","0"
"auth","activate_auto","automatische Aktivierung","0"
"auth","activate_confirm","Aktvierung mit Bestätigung","0"
"auth","activate_status","Status der Aktivierung","0"
"auth","active","Aktivität","0"
"auth","activity","Aktivität","0"
"auth","add","Hinzufügen","0"
"auth","adding","Hinzufügen","0"
"auth","address","Adresse","0"
"auth","admin","Administrationsteil","0"
"auth","alias","Alias","0"
"auth","alredy_taken","die E-mail-Adresse ist bereis vergeben","0"
"auth","area","Funktionsbereich","0"
"auth","Auth.Adm.tab_name","Kunden","0"
"auth","Auth.Page.tab_name","Anmeldung","0"
"auth","Auth.Tool.tab_name","Kunden","0"
"auth","authCanapeId","CanapeId","0"
"auth","authForgotPass","Passwort vergessen?","0"
"auth","authLastVisit","Letzte Besuch","0"
"auth","authLoginButton","Login","0"
"auth","authLoginIncorrect","Falscher User-Name oder Passwort","0"
"auth","authLoginTitle","User-Name","0"
"auth","authLogoutButton","Abmelden","0"
"auth","authPanelTitle","Autorisierung","0"
"auth","authPassTitle","Passwort","0"
"auth","auth_form","Anmeldeformular","0"
"auth","auth_sections_title","Einloggen","1"
"auth","back","zurück","0"
"auth","back_check","Zurück zum Login","0"
"auth","bad_password","Passwort wurde nicht angegeben!","0"
"auth","cache","Nutzer Cache","0"
"auth","cache_flag_off","Cache nicht leeren","0"
"auth","cache_flag_on","Cache leeren","0"
"auth","cache_read","Cache Abschnittliste zum lesen","0"
"auth","canAddSections","das Hinzufügen neuer Abschnitte ist aktiviert","0"
"auth","canPrivateFiles","Lesen von private_file ist erlaubt","0"
"auth","canSettingButton","\"Webseite-Einstellungen\" anzeigen","0"
"auth","change_form","Passwortänderung im Kundenkonto","0"
"auth","change_password","das Passwort ändern","0"
"auth","change_status","Statusänderung","0"
"auth","changing_sections_error","beim Ändern der Zugänge ist ein Fehler aufgetreten","0"
"auth","clone_button","Klonieren","0"
"auth","compression_flag_off","Deaktivieren Sie die Komprimierung","0"
"auth","compression_flag_on","Aktivieren Sie die Komprimierung","0"
"auth","contact","Kontaktdaten","0"
"auth","contact_form","Kontaktinformationen im Kundenkonto","0"
"auth","contact_phone","Kontakttelefon","0"
"auth","count","Menge","0"
"auth","current_user_change_activity","Es ist nicht möglich diese Aktivität für den aktuellen Nutzer zu entfernen.","0"
"auth","current_user_changing_error","Der aktuelle Systemadministrator kann nicht Login und Passwort ändern.","0"
"auth","data_contact","Kontaktdaten","0"
"auth","data_input","Einloggdaten","0"
"auth","data_not_saved","Daten wurden NICHT geändert","0"
"auth","data_saved","Daten wurden geschpeichert","0"
"auth","date","Datum","0"
"auth","debug_flag_off","Deaktivieren Sie den Debug-Modus","0"
"auth","debug_flag_on","Aktivieren Sie den Debug-Modus","0"
"auth","default_user_change_activity","Es ist nicht möglich den Aktivstatus des Default-Nutzers zu entfernen.","0"
"auth","delete_error","Fehler während der Änderung der Zugangsmethode","0"
"auth","delete_no_rights","Keine Erlaubnis für die Löschung dieser Zugangsrichtlinie","0"
"auth","delivery","Lieferungsart","0"
"auth","del_block","Löschen verbieten","0"
"auth","duplPass","Passwortbestätigung","0"
"auth","edit","Bearbeitung","0"
"auth","editing","Bearbeitung","0"
"auth","editing_policy","Richtlinienänderung","0"
"auth","edit_mail_activate","Meldung bei Aktivierung","0"
"auth","edit_mail_banned","Meldung bei Blockierung","0"
"auth","edit_mail_close_ban","Meldung bei Ban-Freischaltung","0"
"auth","edit_mail_new_pass","Beitrag Kennwortänderung","0"
"auth","edit_mail_reset_password","Benachrichtigung Passwortwiederherstellung","0"
"auth","edit_mail_title_admin_newuser","Betreff der E-Mailbenachrichtigung an den Administrator über einen neuen Benutzer","0"
"auth","edit_mail_title_new_pass","Betreff des Beitrags Passwort-Änderung","0"
"auth","edit_mail_title_reset_password","Betreff der E-Mailbenachrichtigung bei der Passwortwiederherstellung","0"
"auth","edit_mail_title_user_newuser","Betreff der Nachricht an den neuen Benutzer","0"
"auth","edit_main_admin_activate","Nachricht an den Systemverwalter über einen neuen Benutzer ","0"
"auth","edit_main_user_activate","Nachricht an den Benutzer über Benutzerregistrierung","0"
"auth","edit_title_mail_activate","Betreff der Aktivierungsmeldung ","0"
"auth","edit_title_mail_banned","Betreff der Sperrmeldung","0"
"auth","edit_title_mail_changestatus","Statusänderung","0"
"auth","edit_title_mail_close_banned","Betreff der Freigabemeldung","0"
"auth","email","User-Email","0"
"auth","email_forgot","E-mail","0"
"auth","error_find_good","Privatbüro. Fehler bei der Auswahl von Produkten: ","0"
"auth","error_pass_fields","Fehler beim Ausfüllen der Felder","0"
"auth","err_empty_field","dieses Feld muss ausgefüllt sein","0"
"auth","err_fields_form","Fehler beim Ausfüllen von Formularfeldern","0"
"auth","err_login_exsist","das eingegebene Login ist besetzt","0"
"auth","err_pass_not_mutch","Werte im Feld müssen übereinstimmen ","0"
"auth","err_short_pass","Das Passwort muss mindestens 6 Zeichen lang sein","0"
"auth","extended_rights","erweitete Rechte","0"
"auth","extended_rights_text","Erweiterte Richtlinie gibt Ihnen die Möglichkeit Richtlinien zu bearbeiten und andere Systemparameter zu ändern.","0"
"auth","field_status_active","Status der Aktivierung","0"
"auth","fio","Vorname und Nachname","0"
"auth","firstVisit","erstens","0"
"auth","forgotIncorrectLogin","Benutzername ist falsch. Geben Si bitte eine gültige E-Mail-Adresse ein","0"
"auth","forgotLoginPass","Geben Sie die Email-Adresse ein, die Sie bei der Webseite-Registrierung angegeben haben","0"
"auth","forgotPass","Passwort Wiederherstellung","0"
"auth","forgotSend","Wiederherstellung","0"
"auth","function_options","funktionale Einstellungen","0"
"auth","global_id","User ID auf Master Server","0"
"auth","gratz","Sehr geehrter Benutzer!","0"
"auth","group_policy_id","Zugangsrichtlinie","0"
"auth","group_policy_id_exptected","Nutzer-Zugangsrichtlinie ist nicht bekannt","0"
"auth","head_mail_text","Ersatzzeichen: <br> [{0}] - Der Name der Webseite <br> [{1}] - Webdresse","0"
"auth","head_register","Registrierung","0"
"auth","head_restore","Passwort-Reset","0"
"auth","id","Richtlinien ID","0"
"auth","inactive","inaktiv","0"
"auth","incorrect_login_or_pass","Login oder Passwort ist falsch","0"
"auth","incorrect_old_pass","altes Password wurde nicht korrekt eingegeben ","0"
"auth","invalid_login","Login ist falsch","0"
"auth","item_not_exists","Fehler Notiz-Auswahl","0"
"auth","lastlogin","Letzter Loginversuch","0"
"auth","license","Lizenzvereinbarung","0"
"auth","license_edit","Lizenzvereinbarung","0"
"auth","logged","Sie sind eingeloggt als","0"
"auth","login","einloggen","0"
"auth","login_exists","User mit diesem Login existiert bereits","0"
"auth","login_expected","Login nicht angegeben","0"
"auth","login_head","Einloggen","0"
"auth","login_mail","E-mail (Login)","0"
"auth","logout","abmelden","0"
"auth","mail","E-mail","0"
"auth","mail_activate","Ihr Benutzer-Account auf der Seite [Webseitenname] wurde aktiviert","1"
"auth","mail_admin_activate","<p> Sehr geehrter Administrator</p> <p> Auf der Webseite [Webseitenname] hat sich ein neuer Benutzer registriert. </p> <p> Die Benutzerdaten können Sie unter <a href=\"[link]\"> Link </a> abrufen. </p>","1"
"auth","mail_admin_text","Neuer Benutzer auf der Webseite.","1"
"auth","mail_banned","Ihr Benutzer-Account auf der Seite [Webseitenname] wurde gesperrt","1"
"auth","mail_close_ban","Ihr Benutzer-Account auf der Seite [Webseitenname] wurde aktiviert","1"
"auth","mail_link","diesem Link","1"
"auth","mail_new_pass","Ihr Passwort wurde geändert","1"
"auth","mail_reg","Neue Registrierung auf der Webseite","1"
"auth","mail_reset_password","Nachricht über Passwortänderung","1"
"auth","mail_status_edit","E-mail Editor","0"
"auth","mail_title_admin_newuser","neuer Benutzer","1"
"auth","mail_title_mail_activate","Das Account wurde erfolgreich freigeschalten","1"
"auth","mail_title_mail_banned","Das Account wurde gesperrt","1"
"auth","mail_title_mail_close_banned","Das Account wurde erfolgreich freigeschalten","1"
"auth","mail_title_new_pass","Ihr Passwort wurde geändert","1"
"auth","mail_title_reset_password","Zurücksetzen des Passworts ","1"
"auth","mail_title_user_newuser","Registrierung ist abgeschlossen","1"
"auth","mail_user_activate","<p> Sehr geehrter Nutzer,</p> <p> Ihre E-Mail wurde bei der Registrierung auf der Webseite [website link] angegeben. </p> <p> Bitte bestätigen Sie Ihk Konto unter <a href=\"[link]\">link</a>. </p> <p> Sollten Sie sich nich auf der Webseite [website link] registriert haben, ignorieren Sie diesen Brief. </p> <p> __ <br/> Mit freundlichen Grüßen,</br> Administration der Webseite [website link] </p>","1"
"auth","mail_user_text","Um Ihre Registrierung abzuschließen, folgen Sie","1"
"auth","module_name","Modulname","0"
"auth","more_info","mehr anzeigen","0"
"auth","msg_bad_new_email","E-Mail ist nicht korrekt. Versuchen Sie es noch einmal.","0"
"auth","msg_error","Fehler. Etwas ist falschgegangen ","0"
"auth","msg_error_token","Token ist nicht registriert oder abgelaufen","0"
"auth","msg_instruct1","Um die Registrierung auf der Seite erfolgreich abzuschließen, folgen Sie diesem ","0"
"auth","msg_instruct2","Link","0"
"auth","msg_instruct_admin","Ihr Account wird nach der Aktivierung durch den Systemverwalter aktiviert werden.","0"
"auth","msg_instruct_auth","Sie haben sich auf der Webseite erfolgreich registriert.","0"
"auth","msg_instruct_reg","die Anleitung zur Account-Aktivierung wurde an die von Ihnen angegebene E-Mail-Adresse wurde gesendet.","0"
"auth","msg_new_pass","Passwort wurde geändert. Nun können Sie sich einloggen.","0"
"auth","msg_not_found_user","Benutzer wurde nicht gefunden","0"
"auth","msg_pass_no_save","Passwort konnte nicht geändert werden","0"
"auth","msg_pass_save","Passoer wurde erfolgreich geändert","0"
"auth","msg_recover_instruct","die Anleitung zur Account-Wiederherstellung wurde an die angegebene E-Mail-Adresse wurde gesendet.","0"
"auth","msg_reset_pass1","Um das Dasswort rückgängig zu machen, folgen Sie diesem","0"
"auth","msg_reset_pass2","Link","0"
"auth","msg_save","Gespeicherten Daten erfolgreich","0"
"auth","msg_verifed","Sie haben sich auf der Webseite erfolgreich registriert.","0"
"auth","my_account","Mein Konto","0"
"auth","name","User-Name","0"
"auth","network","Autorisiert durch SOZ. Netzwerk","0"
"auth","newpass_form","Passwort-Wiederherstellung (Eingabe eines neuen Passwortes)","0"
"auth","new_pass","neues Passwort","0"
"auth","new_policy","Neue Richtlinie","0"
"auth","new_user","Neuer User","0"
"auth","not_auth_social_network_user","Sie sind zugelassen durch das soziale Netzwerk \"{social_network}\". Nutzen Sie den Eingang durch dieses SOZ. Netzwerk.","0"
"auth","not_data_fields","Nicht alle Pflichtfelder sind ausgefüllt","0"
"auth","not_field_form","In Formular fehlt ein Pflichtfeld","0"
"auth","no_access_to_record","Es gibt keinen Zugang zur Notiz","0"
"auth","no_area","sichtbbarer Bereich nicht definiert","0"
"auth","no_auth","Sie sind nicht angemeldet","0"
"auth","no_data_for_saving","Daten zum Speichern nicht eingegeben","0"
"auth","no_email_valid","E-Mail-Adresse wurde falsch eingegeben","0"
"auth","no_form","Es gibt kein Formular!","0"
"auth","no_login_email_valid","„Login“ wurde falsch eingegeben, für diese Art von Benutzer als Login wird die E-Mail-Adresse verwendet","0"
"auth","no_orders","Sie haben keine Bestellungen","0"
"auth","no_policy","(Politik gelöscht)","0"
"auth","old_pass","altes Passwort","0"
"auth","or","oder","0"
"auth","order","Bestellung","0"
"auth","order_number","Bestellnummer","0"
"auth","param_name","Name des Parametermoduls","0"
"auth","pass","Passwort","0"
"auth","password","Passwort","0"
"auth","passwords_not_match","Passwörter stimmen nicht überein","0"
"auth","passwords_recovery","Passwort Wiederherstellung","0"
"auth","password_changing","Passwortänderung","0"
"auth","password_editing","Passwortbearbeitung","0"
"auth","password_expected","Passwort nicht angegeben","0"
"auth","password_not_changing","Passwort wurde NICHT geändert. Wahrscheinlich sind neues und altes Passwort identisch. Bitte wählen Sie ein neues Passwort aus.","0"
"auth","password_saved","Passwort wurde gespeichert","0"
"auth","payment","Zahlungsart","0"
"auth","person","Vorname und Nachname","0"
"auth","phone","Telefon","0"
"auth","photo","Foto","0"
"auth","policy","Richtlinie","0"
"auth","Policy.Tool.tab_name","Zugriffseinstellungen","0"
"auth","policyList","Richtlinienliste","0"
"auth","policySection","Zugang zu Richtlinienabschnitten","0"
"auth","policytitle","Richtlinienname","0"
"auth","policy_add","Richtlinie wurde hinzugefügt","0"
"auth","policy_adding","Richtlinie hinzufügen","0"
"auth","policy_changed","Richtlinie wurde geändert","0"
"auth","policy_deleted","Richtlinie wurde gelöscht","0"
"auth","policy_deleting","Richtlinie löschen","0"
"auth","policy_id","Richtlinien ID","0"
"auth","policy_id_expected","Richtlinien ID ist nicht angegeben","0"
"auth","policy_not_found","Richtlinie wurde nicht gefunden","0"
"auth","policy_no_rights","Keine Rechte für angefragte Richtlinie","0"
"auth","policy_sections_changing","Änderungen der Zugangsrichtlinie","0"
"auth","policy_updated","Richtlinie wurde aktualisiert","0"
"auth","polisyAllow","zugänglich ","0"
"auth","polisyDeny","unzugänglich","0"
"auth","polisyMain","Hauptabschnitt","0"
"auth","polisyNone","vererbbar","0"
"auth","postcode","PLZ","0"
"auth","price","Preis ","0"
"auth","profile","mein Account ","0"
"auth","Profile.Page.tab_name","Account","0"
"auth","profile_sections_title","Account","1"
"auth","prof_newpass_form","Neues Passwort für Kundenkonto","0"
"auth","public","öffentlicher Teil","0"
"auth","read_disable","Abschnitt von dem aus der weitere Zugang gesperrt ist.","0"
"auth","read_enable","Abschnitt von dem aus nur Lesezugang gestattet ist..","0"
"auth","recover_form","Passwort-Wiederherstellung (E-Mail-Adresseingabe)","0"
"auth","reg","registrieren","0"
"auth","reg_date","Datum der Registrierung","0"
"auth","reg_head","Anmeldung","0"
"auth","reg_license","<h2> Die Vereinbarung über die Verarbeitung personenbezogener Daten </h2>  <p> Die Vereinbarung über die Verarbeitung in Übereinstimmung mit der Gesetzgebung der Russischen Föderation entwickelt personenbezogener Daten. <br /> Alle Bürgerinnen und Bürger, die die Informationen keine personenbezogenen Daten auf der Website oder auf einer ihrer Seite und senden Sie anderen benannten Informationsmaßnahmen bildet gefüllt bestätigen ihre Zustimmung zu: </p>  <ul> <li> an die elektronische Mailing-Liste mit Informationen und Werbezwecken zu abonnieren; </li> <li> die Verarbeitung personenbezogener Daten; </li> <li> Die Übermittlung personenbezogener Daten, um die Verarbeitung des Bedieners. </li> </ul>  <p> <strong> Unter der persönlichen Daten bezieht sich auf die Bürger: </strong> </p>  <ul> <li> allgemeine Informationen (vollständiger Name); </li> <li> E-Mail (E-Mail); </li> <li> Telefonnummer; </li> <li> das Unternehmen und Position. </li> </ul>  <p> Citizen unter dieses Abkommen, ihr Interesse und völlige Übereinstimmung, dass die Verarbeitung personenbezogener Daten kann die folgenden Angaben enthalten:. die Sammlung, Systematisierung, Akkumulation, Lagerung, Klärung (Update, ändern), Nutzung, Zerstörung </p >  <p> <strong> ein Bürger garantiert: </strong> </p>  <ul> <li> die Informationen, die sie vorgesehen ist, vollständig, genau und zuverlässig; </li> <li> Wenn die Informationen nicht gegen geltende Gesetze der Russischen Föderation, die legitimen Rechte und Interessen Dritter verletzen; </li> <li> Alle Angaben entsprechen dem Vollbürger in Bezug auf mich selbst. </li> </ul>","1"
"auth","reset_mail_title","Zurücksetzen des Passworts ","0"
"auth","restore","Passwort wiederherstellen","0"
"auth","save","speichern","0"
"auth","sections","Abschnitte","0"
"auth","sections_change","Ändern von Abschnitten für Richtlinie","0"
"auth","section_unclosed","Sie können den Zugriff auf den Abschnitt mit ID = nicht verboten","0"
"auth","send","absenden","0"
"auth","send_mail","eine Nachricht an die E-Mail senden","0"
"auth","set_all_title","alles Markieren / Entfernen ","0"
"auth","show_policy","Anzeigen von Detailspolitik","0"
"auth","social_network_user","Das Passwort kann nicht geändert werden. Sie berechtigt sind über das soziale Netzwerk.","0"
"auth","start_section","Startabschnitt nach Autorisierung","0"
"auth","status","Status","0"
"auth","status_auth","autorisiert","0"
"auth","status_banned","gebannt","0"
"auth","status_edit","Status der Aktivierung","0"
"auth","status_no_auth","nicht autorisiert","0"
"auth","tab_name","Kunden","0"
"auth","timeExcess","Sie haben die maximale Anzahl von Anmeldeversuchen überschritten. Versuchen Sie in {time} Minuten","0"
"auth","title","Aktionname","0"
"auth","tool_tab_name","Kunden","0"
"auth","total","Betrag","0"
"auth","type_delivery_text","Passwort wird nicht gestellt werden","0"
"auth","type_payment_text","Zahlungsart","0"
"auth","useControlPanel","Zugang zur Systemsteuerung","0"
"auth","useDesignMode","Zugang zum Designer-Modus","0"
"auth","useFormsReachGoals","Einstellungen für Ziele in Formular-Editor anzeigen","0"
"auth","userList","Userliste","0"
"auth","Users.Tool.tab_name","Benutzer","0"
"auth","user_added","User wurde hinzugefügt","0"
"auth","user_creating","Neuen User erstellen","0"
"auth","user_deleted","User wurde gelöscht","0"
"auth","user_deleting","User wird  gelöscht","0"
"auth","user_editing","User-Notiz wird bearbeitet","0"
"auth","user_info","Benutzerinformation","0"
"auth","user_invalid_login","Ungültiges Login oder Passwort","0"
"auth","user_login","Login in das Administrationsystem","0"
"auth","user_logout","Logout aus Administrationsystem","0"
"auth","user_network","SOZ. Netzwerk für die Autorisierung","0"
"auth","user_not_added","User wurde nicht hinzugefügt","0"
"auth","user_not_deleted","User wurde nicht gelöscht","0"
"auth","user_read","Benutzerseite anzeigen","0"
"auth","value","Parameterwert","0"
"auth","version","Versionszähler für Cacherichtlinienkontrolle","0"
"auth","wpassword","Bestätigung des Passwortes","0"
"auth","wrong_area","Sichtbereich falsch eingestellt","0"
"auth","wrong_data_format","Datenformat ist falsch","0"
"auth","your_email","Ihre E-Mail-Adresse","0"
"auth","your_order","Ihre Bestellungen","0"
"auth","zip","PLZ","0"
"backup","addBackupReport","Backuperstellung","0"
"backup","backToList","Zurück zur Liste","0"
"backup","backupOk","Plattform erfolgreich wiederhergestellt","0"
"backup","backupStatus","Status der Aufgabenerfüllung","0"
"backup","backup_default_comment","Erstellen eines Backups vom CMS aus","0"
"backup","backup_file","Dateiname","0"
"backup","backup_task_in_process","Baсkup-Erstellung wurde bereits gestartet","0"
"backup","beforeBackup","Backup vor der Wiederinstandsetzung machen","0"
"backup","bs_day","Anzahl pro Tag","0"
"backup","bs_month","Anzahl pro Monat","0"
"backup","bs_week","Anzahl pro Woche","0"
"backup","comment","Kommentar","0"
"backup","comments","Kommentare","0"
"backup","createBackup","Backup erstellen","0"
"backup","createBackupDB","Backup der Datenbank erstellen","0"
"backup","createBackupText","Sind Sie sicher, dass Sie ein Backup erstellen wollen?","0"
"backup","createBackupTextDB","Sind Sie sicher, dass Sie eine Backup-Kopie der Datenbank erstellen möchten?","0"
"backup","creation_date","Erstelldatum des Backups","0"
"backup","date","Datum und Zeit","0"
"backup","date_setup","Ablaufplan Einstellungen","0"
"backup","deleteBackup","Backup löschen","0"
"backup","error_msg","Wiederstellung der Backup-Kopie ist nicht möglich. Fehler: <br>{0}","0"
"backup","file","Datei","0"
"backup","filename","Dateiname","0"
"backup","goodRecover","Plattform erfolgreich wiederhergestellt","0"
"backup","id","Backup ID","0"
"backup","invalid_data","keine negativen Werte dürfen eingestellt werden","0"
"backup","loadBackupError","Fehler beim Laden des Backups!","0"
"backup","mode","Modus","0"
"backup","recovery_error_db","Fehler beim wiederherstellen der Datenbank. Um zu wissen, Fehlermeldungen mehr, промотрите error.log","0"
"backup","restore","Wiederherstellen","0"
"backup","restoreBackupText","Sind Sie sicher, dass Sie das Backup wiederherstellen wollen?","0"
"backup","restoreMaster","Plattform-Master wiederherstellen","0"
"backup","site_id","Plattform ID","0"
"backup","size","Größe","0"
"backup","status","Status","0"
"backup","tab_name","Backup-Kopie","0"
"backup","tab_name_outcluster","Backupы-DB","0"
"backup","useLocalSettings","Lokale Einstellungen benutzen","0"
"blindVersion","BlindVersion.Page.tab_name","Version für Schwachsichtige","0"
